ROI (INR),17755.5
ROI %,35.51
Max DD %,-15.26
Number of Trades,130
Number of Wins,82
Number of Loses,48
Hit Ratio %,63.08
Hit Ratio Day Wise %,76.92307692307693
Avg. Trades per Day,2
Number of Long Trades,0
Number of Short Trades,130
Max Gain (INR),4902.75
Min Gain (INR),-7290.0
Avg. Profit per Winning Trade (INR),1262.46
Avg. Loss per Losing Trade (INR),-1576.39
