ROI (INR),8334.0
ROI %,16.67
Max DD %,0.0
Number of Trades,2
Number of Wins,2
Number of Loses,0
Hit Ratio %,100.0
Avg. Trades per Day,2
Number of Long Trades,2
Number of Short Trades,0
Max Gain (INR),6615.0
Min Gain (INR),1719.0
Avg. Profit per Winning Trade (INR),4167.0
Avg. Loss per Losing Trade (INR),-
