Net PnL,3.75
Net PnL %,2.09
Max Drawdown,2.15
Max Drawdown %,1.16
Number of Trades,9
Number of Wins,5
Number of Looses,4
Number of Long Trades,5
Number of Short Trades,4
Max Gain,4.2
Min Gain,-1.15
Avg. Profit per winning trade,1.48
Avg. Profit per losing trade,-0.54
