ROI (USD),-1.35
ROI %,-0.0
Max DD %,-0.0
Number of Trades,3
Number of Wins,1
Number of Loses,2
Hit Ratio %,33.33
Avg. Trades per Day,3
Number of Long Trades,2
Number of Short Trades,1
Max Gain (USD),0.8
Min Gain (USD),-1.35
Avg. Profit per Winning Trade (USD),0.8
Avg. Loss per Losing Trade (USD),-1.08
