ROI (INR),-2512.5
ROI %,-5.03
Max DD %,-35.88
Number of Trades,252
Number of Wins,131
Number of Loses,121
Hit Ratio %,51.98
Avg. Trades per Day,4
Number of Long Trades,126
Number of Short Trades,126
Max Gain (INR),15366.75
Min Gain (INR),-15366.75
Avg. Profit per Winning Trade (INR),2247.69
Avg. Loss per Losing Trade (INR),-2305.61
