ROI (INR),31737.5
ROI %,63.48
Max DD %,-34.41
Number of Trades,189
Number of Wins,97
Number of Loses,92
Hit Ratio %,51.32
Avg. Trades per Day,3
Number of Long Trades,126
Number of Short Trades,63
Max Gain (INR),11360.0
Min Gain (INR),-11360.0
Avg. Profit per Winning Trade (INR),3440.55
Avg. Loss per Losing Trade (INR),-3058.18
