ROI (INR),-673260.0
ROI %,-1346.52
Max DD %,-1546.98
Number of Trades,195
Number of Wins,92
Number of Loses,103
Hit Ratio %,47.18
Hit Ratio Day Wise %,35.38461538461539
Avg. Trades per Day,3
Number of Long Trades,130
Number of Short Trades,65
Max Gain (INR),83265.0
Min Gain (INR),-98055.0
Avg. Profit per Winning Trade (INR),19852.12
Avg. Loss per Losing Trade (INR),-21955.63
