,INST,EN_TIME,EN_ID,EN_TT,EN_Q,EN_PRICE,EN_CODE,EN_VAR,EX_TIME,EX_ID,EX_TT,EX_Q,EX_PRICE,EX_CODE,EX_VAR,P&L,ROI,P&L %,ROI %,Equity Curve,Drawdown %
0,NASDAQ_FO:MSFT240524C00412500,2024-05-14 09:30:00.500000-04:00,8299e942b57f467ba8f48772e211869b,BUY,1,5.8,INTRADAY,MARKET,2024-05-14 16:00:00.500000-04:00,63eea82fd84c48c386b8ea37de0bb8cd,SELL,1,7.4,INTRADAY,MARKET,1.6,1.6,27.59,0.0,50001.6,0.0
1,NASDAQ_FO:MSFT240524C00417500,2024-05-14 09:30:00.500000-04:00,081d660bbe434cf4970cfa444f611ac1,BUY,1,3.6,INTRADAY,MARKET,2024-05-14 16:00:00.500000-04:00,924f12c0508141e1992c3e8536f57526,SELL,1,4.6,INTRADAY,MARKET,1.0,2.6,27.78,0.01,50002.6,0.0
2,NASDAQ_FO:MSFT240524C00422500,2024-05-14 09:30:00.500000-04:00,121be7e569be4080bdb4ba8c965378a1,SELL,1,2.15,INTRADAY,MARKET,2024-05-14 16:00:00.500000-04:00,044bebdbcea440e68066599122864636,BUY,1,2.79,INTRADAY,MARKET,-0.64,1.96,-29.77,0.0,50001.96,-0.0
