ROI (INR),-53.7
ROI %,-0.11
Max DD %,-0.2
Number of Trades,28
Number of Wins,13
Number of Loses,15
Hit Ratio %,46.43
Avg. Trades per Day,2
Number of Long Trades,14
Number of Short Trades,14
Max Gain (INR),19.1
Min Gain (INR),-30.8
Avg. Profit per Winning Trade (INR),8.63
Avg. Loss per Losing Trade (INR),-9.33
