ROI (INR),-9.25
ROI %,-0.02
Max DD %,-0.12
Number of Trades,163
Number of Wins,90
Number of Loses,73
Hit Ratio %,55.21
Hit Ratio Day Wise %,53.65853658536586
Avg. Trades per Day,2
Number of Long Trades,81
Number of Short Trades,82
Max Gain (INR),8.25
Min Gain (INR),-14.1
Avg. Profit per Winning Trade (INR),1.76
Avg. Loss per Losing Trade (INR),-2.18
