ROI (INR),166.6
ROI %,0.33
Max DD %,-0.49
Number of Trades,30
Number of Wins,20
Number of Loses,10
Hit Ratio %,66.67
Hit Ratio Day Wise %,66.66666666666666
Avg. Trades per Day,1
Number of Long Trades,12
Number of Short Trades,18
Max Gain (INR),163.1
Min Gain (INR),-139.4
Avg. Profit per Winning Trade (INR),33.83
Avg. Loss per Losing Trade (INR),-34.09
