ROI (INR),-8520.0
ROI %,-17.04
Max DD %,-29.94
Number of Trades,260
Number of Wins,141
Number of Loses,119
Hit Ratio %,54.23
Hit Ratio Day Wise %,38.46153846153847
Avg. Trades per Day,4
Number of Long Trades,130
Number of Short Trades,130
Max Gain (INR),7824.0
Min Gain (INR),-7824.0
Avg. Profit per Winning Trade (INR),1342.39
Avg. Loss per Losing Trade (INR),-1481.67
