,INST,EN_TIME,EN_ID,EN_TT,EN_Q,EN_PRICE,EN_CODE,EN_VAR,EX_TIME,EX_ID,EX_TT,EX_Q,EX_PRICE,EX_CODE,EX_VAR,PnL,PnL %,PnL CUM,PnL CUM %
0,NSE_EQ:SBIN,2020-07-09 10:30:00,96c24ca4b3e448f381fc5c2bc52f7a29,BUY,1,194.7,INTRADAY,MARKET,2020-07-09 10:45:00,3bbd433edd004630b122de07873864d7,SELL,1,194.0,INTRADAY,MARKET,-0.7,-0.36,-0.7,-0.36
1,NSE_EQ:SBIN,2020-07-09 10:45:00,19f887b9036844b5abe9f8b328077d50,SELL,1,194.0,INTRADAY,MARKET,2020-07-09 11:15:00,5f18ce2935814fa6bbe52fa6a63968d6,BUY,1,194.75,INTRADAY,MARKET,-0.75,-0.39,-1.45,-0.75
2,NSE_EQ:SBIN,2020-07-09 11:15:00,bbca133fe66945b2ac5bb5bb65d69b01,BUY,1,194.75,INTRADAY,MARKET,2020-07-09 11:30:00,452023ff58834caeaa5875909cc3c30e,SELL,1,194.05,INTRADAY,MARKET,-0.7,-0.36,-2.15,-1.11
3,NSE_EQ:SBIN,2020-07-09 11:30:00,c5217715844b405c8652679689d39ea8,SELL,1,194.05,INTRADAY,MARKET,2020-07-09 12:45:00,a65a4d4c190649e1883ec36380687e6d,BUY,1,194.45,INTRADAY,MARKET,-0.4,-0.21,-2.55,-1.32
4,NSE_EQ:SBIN,2020-07-09 12:45:00,106b1ab91ad6494d87ee05c98557f365,BUY,1,194.45,INTRADAY,MARKET,2020-07-09 15:30:00,622fd0dc95b74975861634724310ac7c,SELL,1,200.0,INTRADAY,MARKET,5.55,2.85,3.0,1.53
