ROI (INR),-41754.0
ROI %,-83.51
Max DD %,-90.24
Number of Trades,186
Number of Wins,88
Number of Loses,98
Hit Ratio %,47.31
Avg. Trades per Day,3
Number of Long Trades,124
Number of Short Trades,62
Max Gain (INR),5337.75
Min Gain (INR),-5325.0
Avg. Profit per Winning Trade (INR),1903.25
Avg. Loss per Losing Trade (INR),-2018.58
