ROI (INR),-44.7
ROI %,-0.09
Max DD %,-0.15
Number of Trades,68
Number of Wins,33
Number of Loses,35
Hit Ratio %,48.53
Hit Ratio Day Wise %,44.06779661016949
Avg. Trades per Day,2
Number of Long Trades,36
Number of Short Trades,32
Max Gain (INR),28.35
Min Gain (INR),-20.5
Avg. Profit per Winning Trade (INR),7.09
Avg. Loss per Losing Trade (INR),-6.54
