Net PnL,3.0
Net PnL %,1.53
Max Drawdown,-2.55
Max Drawdown %,-1.31
Number of Trades,5
Number of Wins,1
Number of Looses,4
Number of Long Trades,3
Number of Short Trades,2
Max Gain,5.55
Min Gain,-0.75
Avg. Profit per winning trade,5.55
Avg. Profit per losing trade,-0.64
