ROI (INR),-2230.0
ROI %,-4.46
Max DD %,-38.45
Number of Trades,84
Number of Wins,50
Number of Loses,34
Hit Ratio %,59.52
Avg. Trades per Day,2
Number of Long Trades,0
Number of Short Trades,84
Max Gain (INR),5485.0
Min Gain (INR),-11360.0
Avg. Profit per Winning Trade (INR),2062.28
Avg. Loss per Losing Trade (INR),-2855.74
