ROI (INR),44.45
ROI %,0.09
Max DD %,-0.1
Number of Trades,275
Number of Wins,152
Number of Loses,123
Hit Ratio %,55.27
Hit Ratio Day Wise %,55.28455284552846
Avg. Trades per Day,3
Number of Long Trades,137
Number of Short Trades,138
Max Gain (INR),16.85
Min Gain (INR),-15.05
Avg. Profit per Winning Trade (INR),3.37
Avg. Loss per Losing Trade (INR),-2.43
