ROI (INR),76.9
ROI %,0.15
Max DD %,-0.32
Number of Trades,24
Number of Wins,11
Number of Loses,13
Hit Ratio %,45.83
Avg. Trades per Day,1
Number of Long Trades,13
Number of Short Trades,11
Max Gain (INR),73.3
Min Gain (INR),-76.0
Avg. Profit per Winning Trade (INR),31.33
Avg. Loss per Losing Trade (INR),-20.59
