Net PnL,-0.35
Net PnL %,-0.12
Max Drawdown,-2.75
Max Drawdown %,-0.82
Number of Trades,8
Number of Wins,4
Number of Looses,4
Number of Long Trades,4
Number of Short Trades,4
Max Gain,3.35
Min Gain,-3.35
Avg. Profit per winning trade,2.24
Avg. Profit per losing trade,-2.32
