ROI (INR),149.5
ROI %,0.3
Max DD %,-0.39
Number of Trades,115
Number of Wins,58
Number of Loses,57
Hit Ratio %,50.43
Avg. Trades per Day,3
Number of Long Trades,58
Number of Short Trades,57
Max Gain (INR),100.4
Min Gain (INR),-47.3
Avg. Profit per Winning Trade (INR),26.64
Avg. Loss per Losing Trade (INR),-16.54
