ROI (INR),-7257.5
ROI %,-14.52
Max DD %,-51.56
Number of Trades,312
Number of Wins,152
Number of Loses,160
Hit Ratio %,48.72
Hit Ratio Day Wise %,41.34615384615385
Avg. Trades per Day,3
Number of Long Trades,208
Number of Short Trades,104
Max Gain (INR),11050.0
Min Gain (INR),-11050.0
Avg. Profit per Winning Trade (INR),2388.27
Avg. Loss per Losing Trade (INR),-2090.31
