Net PnL,3.65
Net PnL %,1.06
Max Drawdown,3.45
Max Drawdown %,1.0
Number of Trades,2
Number of Wins,2
Number of Looses,0
Number of Long Trades,1
Number of Short Trades,1
Max Gain,3.45
Min Gain,0.2
Avg. Profit per winning trade,1.83
Avg. Profit per losing trade,-
