ROI (INR),-30.6
ROI %,-0.06
Max DD %,-0.18
Number of Trades,124
Number of Wins,71
Number of Loses,53
Hit Ratio %,57.26
Hit Ratio Day Wise %,59.13978494623656
Avg. Trades per Day,2
Number of Long Trades,52
Number of Short Trades,72
Max Gain (INR),17.25
Min Gain (INR),-38.85
Avg. Profit per Winning Trade (INR),4.71
Avg. Loss per Losing Trade (INR),-5.38
