ROI (INR),-111.0
ROI %,-0.22
Max DD %,-0.4
Number of Trades,22
Number of Wins,8
Number of Loses,8
Hit Ratio %,36.36
Avg. Trades per Day,2
Number of Long Trades,22
Number of Short Trades,0
Max Gain (INR),63.0
Min Gain (INR),-100.0
Avg. Profit per Winning Trade (INR),16.19
Avg. Loss per Losing Trade (INR),-30.06
