ROI (INR),-1650000.0
ROI %,-3300.0
Max DD %,-265.89
Number of Trades,226
Number of Wins,105
Number of Loses,121
Hit Ratio %,46.46
Hit Ratio Day Wise %,47.16981132075472
Avg. Trades per Day,3
Number of Long Trades,112
Number of Short Trades,114
Max Gain (INR),2365000.0
Min Gain (INR),-2175000.0
Avg. Profit per Winning Trade (INR),499831.08
Avg. Loss per Losing Trade (INR),-319318.18
