ROI (INR),22.8
ROI %,0.05
Max DD %,-0.03
Number of Trades,59
Number of Wins,32
Number of Loses,27
Hit Ratio %,54.24
Hit Ratio Day Wise %,58.139534883720934
Avg. Trades per Day,2
Number of Long Trades,34
Number of Short Trades,25
Max Gain (INR),14.45
Min Gain (INR),-11.0
Avg. Profit per Winning Trade (INR),2.97
Avg. Loss per Losing Trade (INR),-2.24
