ROI (USD),-0.2
ROI %,-0.0
Max DD %,-0.0
Number of Trades,2
Number of Wins,1
Number of Loses,1
Hit Ratio %,50.0
Avg. Trades per Day,2
Number of Long Trades,0
Number of Short Trades,2
Max Gain (USD),0.8
Min Gain (USD),-1.0
Avg. Profit per Winning Trade (USD),0.8
Avg. Loss per Losing Trade (USD),-1.0
