ROI (INR),-144.4
ROI %,-0.29
Max DD %,-0.33
Number of Trades,24
Number of Wins,1
Number of Loses,6
Hit Ratio %,4.17
Avg. Trades per Day,1
Number of Long Trades,24
Number of Short Trades,0
Max Gain (INR),21.1
Min Gain (INR),-35.8
Avg. Profit per Winning Trade (INR),21.1
Avg. Loss per Losing Trade (INR),-27.58
