ROI (INR),48.1
ROI %,0.1
Max DD %,-0.04
Number of Trades,23
Number of Wins,18
Number of Loses,5
Hit Ratio %,78.26
Avg. Trades per Day,2
Number of Long Trades,10
Number of Short Trades,13
Max Gain (INR),14.1
Min Gain (INR),-20.6
Avg. Profit per Winning Trade (INR),6.7
Avg. Loss per Losing Trade (INR),-7.8
