ROI (INR),13942.5
ROI %,27.88
Max DD %,-28.63
Number of Trades,126
Number of Wins,74
Number of Loses,52
Hit Ratio %,58.73
Avg. Trades per Day,2
Number of Long Trades,0
Number of Short Trades,126
Max Gain (INR),6287.5
Min Gain (INR),-10180.0
Avg. Profit per Winning Trade (INR),2193.46
Avg. Loss per Losing Trade (INR),-2684.62
