ROI (INR),7855.0
ROI %,15.71
Max DD %,-33.48
Number of Trades,208
Number of Wins,126
Number of Loses,82
Hit Ratio %,60.58
Hit Ratio Day Wise %,61.53846153846154
Avg. Trades per Day,2
Number of Long Trades,0
Number of Short Trades,208
Max Gain (INR),5635.0
Min Gain (INR),-11050.0
Avg. Profit per Winning Trade (INR),1436.62
Avg. Loss per Losing Trade (INR),-1936.49
